Flight_ID,Aircraft_Type,Origin,Destination,Departure_DateTime,Flight_Status,Delay_Minutes,Distance_KM,Max_Capacity,Passenger_Count,Avg_Ticket_Price_USD,Total_Revenue_USD,Fuel_Consumed_Liters,CO2_Emissions_KG,Customer_Rating
AV1213,Airbus A320,LHR,JFK,07-01-2026 23:20,On Time,0,3450,160,149,919.21,136962.29,11730,37066.8,3.6
AV1214,Boeing 737,BOM,SIN,08-01-2026 00:28,Diverted,0,2400,180,109,930.97,101475.73,8640,27302.4,2.7
AV1215,Boeing 787,CDG,JFK,08-01-2026 00:30,On Time,0,3630,290,200,715.76,143152,18876,59648.16,2.4
AV1216,Boeing 737,BOM,SIN,08-01-2026 02:36,On Time,0,2400,180,173,753.69,130388.37,8640,27302.4,4
AV1217,Boeing 737,DXB,CDG,08-01-2026 02:47,On Time,0,3200,180,154,600.72,92510.88,11520,36403.2,2.6
AV1218,Boeing 787,DXB,BOM,08-01-2026 03:13,On Time,0,1200,290,200,754.62,150924,6240,19718.4,2
AV1219,Airbus A320,CDG,JFK,08-01-2026 04:29,On Time,0,3630,160,110,837.82,92160.2,12342,39000.72,3.2
AV1220,Airbus A350,DXB,SYD,08-01-2026 04:52,On Time,0,7500,320,302,538.88,162741.76,43500,137460,4.4
AV1221,Airbus A320,DXB,CDG,08-01-2026 05:46,On Time,0,3200,160,153,645.89,98821.17,10880,34380.8,4.5
AV1222,Airbus A320,DXB,BOM,08-01-2026 09:42,On Time,0,1200,160,112,579.85,64943.2,4080,12892.8,4.5
AV1223,Boeing 737,DXB,SYD,08-01-2026 09:43,On Time,0,7500,180,138,599.98,82797.24,27000,85320,3
AV1224,Airbus A320,DXB,BOM,08-01-2026 10:00,On Time,0,1200,160,149,862.04,128443.96,4080,12892.8,4.3
AV1225,Boeing 737,DXB,SYD,08-01-2026 10:32,Cancelled,0,7500,180,0,434.49,0,0,0,
AV1226,Boeing 737,DXB,SIN,08-01-2026 10:48,On Time,0,3600,180,163,316.55,51597.65,12960,40953.6,4.5
AV1227,Bombardier CRJ900,DXB,JFK,08-01-2026 13:26,On Time,0,6800,90,83,515.02,42746.66,14960,47273.6,3.1
AV1228,Airbus A320,BOM,SIN,08-01-2026 13:50,On Time,0,2400,160,129,316.47,40824.63,8160,25785.6,2.6
AV1229,Airbus A350,DXB,SIN,08-01-2026 14:14,Delayed,30,3600,320,308,548.72,169005.76,20880,65980.8,4
AV1230,Airbus A320,CDG,JFK,08-01-2026 14:40,On Time,0,3630,160,116,872.81,101245.96,12342,39000.72,4.7
AV1231,Boeing 787,LHR,JFK,08-01-2026 15:22,On Time,0,3450,290,192,643.95,123638.4,17940,56690.4,4.9
AV1232,Airbus A320,DXB,JFK,08-01-2026 16:53,On Time,0,6800,160,141,834.35,117643.35,23120,73059.2,2.5
AV1233,Airbus A320,DXB,SIN,08-01-2026 16:54,On Time,0,3600,160,130,282.95,36783.5,12240,38678.4,4.8
AV1234,Airbus A320,DXB,CDG,08-01-2026 18:00,On Time,0,3200,160,150,870.7,130605,10880,34380.8,3.2
AV1235,Boeing 737,DXB,BOM,08-01-2026 18:04,On Time,0,1200,180,113,631.43,71351.59,4320,13651.2,2.6
AV1236,Boeing 787,CDG,JFK,08-01-2026 18:11,Delayed,177,3630,290,271,175.41,47536.11,18876,59648.16,5
AV1237,Boeing 737,DXB,CDG,08-01-2026 18:57,On Time,0,3200,180,129,656.5,84688.5,11520,36403.2,4.6
AV1238,Boeing 737,DXB,JFK,08-01-2026 19:10,Delayed,151,6800,180,155,911.12,141223.6,24480,77356.8,3.9
AV1239,Airbus A320,DXB,BOM,08-01-2026 19:31,Delayed,76,1200,160,98,213.33,20906.34,4080,12892.8,4.6
AV1240,Boeing 737,CDG,JFK,08-01-2026 23:07,Delayed,53,3630,180,151,615.96,93009.96,13068,41294.88,3.9
AV1241,Bombardier CRJ900,LHR,JFK,09-01-2026 00:44,Cancelled,0,3450,90,0,882.38,0,0,0,
AV1242,Bombardier CRJ900,DXB,JFK,09-01-2026 01:04,Delayed,129,6800,90,79,157.76,12463.04,14960,47273.6,3
AV1243,Bombardier CRJ900,CDG,JFK,09-01-2026 01:48,On Time,0,3630,90,67,654.73,43866.91,7986,25235.76,4.8
AV1244,Airbus A320,DXB,SIN,09-01-2026 03:55,On Time,0,3600,160,109,529.92,57761.28,12240,38678.4,4.9
AV1245,Boeing 737,CDG,JFK,09-01-2026 07:12,On Time,0,3630,180,146,427.59,62428.14,13068,41294.88,2.6
AV1246,Bombardier CRJ900,DXB,JFK,09-01-2026 07:17,Delayed,152,6800,90,83,652.03,54118.49,14960,47273.6,2.7
AV1247,Airbus A320,DXB,SIN,09-01-2026 11:30,On Time,0,3600,160,116,192.16,22290.56,12240,38678.4,2.8
AV1248,Bombardier CRJ900,DXB,CDG,09-01-2026 12:39,On Time,0,3200,90,63,752.45,47404.35,7040,22246.4,4.4
AV1249,Bombardier CRJ900,DXB,JFK,09-01-2026 13:42,On Time,0,6800,90,64,153.58,9829.12,14960,47273.6,4.3
AV1250,Airbus A350,DXB,LHR,09-01-2026 15:00,Delayed,154,3400,320,313,395.55,123807.15,19720,62315.2,4.9
AV1251,Boeing 737,LHR,JFK,09-01-2026 15:22,On Time,0,3450,180,133,553.17,73571.61,12420,39247.2,3.1
AV1252,Airbus A320,DXB,LHR,09-01-2026 15:33,On Time,0,3400,160,96,451.62,43355.52,11560,36529.6,4.1
AV1253,Airbus A350,BOM,SIN,09-01-2026 18:44,On Time,0,2400,320,292,395.98,115626.16,13920,43987.2,4.5
AV1254,Boeing 737,DXB,BOM,09-01-2026 22:33,On Time,0,1200,180,158,814.67,128717.86,4320,13651.2,2.3
AV1255,Boeing 737,DXB,SYD,09-01-2026 22:35,On Time,0,7500,180,117,897.87,105050.79,27000,85320,3.7
AV1256,Airbus A320,LHR,JFK,09-01-2026 23:37,On Time,0,3450,160,159,848.97,134986.23,11730,37066.8,3.4
AV1257,Bombardier CRJ900,DXB,LHR,10-01-2026 02:58,On Time,0,3400,90,75,567.95,42596.25,7480,23636.8,4.1
AV1258,Airbus A320,DXB,SYD,10-01-2026 03:09,Cancelled,0,7500,160,0,857.33,0,0,0,
AV1259,Airbus A320,LHR,JFK,10-01-2026 03:15,On Time,0,3450,160,128,886.69,113496.32,11730,37066.8,3.9
AV1260,Boeing 737,DXB,SYD,10-01-2026 03:16,On Time,0,7500,180,135,477.39,64447.65,27000,85320,4.3
AV1261,Airbus A320,DXB,SIN,10-01-2026 03:22,On Time,0,3600,160,153,376.76,57644.28,12240,38678.4,2.6
AV1262,Bombardier CRJ900,DXB,LHR,10-01-2026 03:41,On Time,0,3400,90,62,228.61,14173.82,7480,23636.8,2.3
AV1263,Boeing 737,CDG,JFK,10-01-2026 04:00,On Time,0,3630,180,128,533.27,68258.56,13068,41294.88,4.3
AV1264,Airbus A320,DXB,SIN,10-01-2026 05:57,On Time,0,3600,160,103,907.04,93425.12,12240,38678.4,2.8
AV1265,Airbus A350,LHR,JFK,10-01-2026 06:18,Cancelled,0,3450,320,0,598.73,0,0,0,
AV1266,Boeing 787,LHR,JFK,10-01-2026 07:38,On Time,0,3450,290,262,684.05,179221.1,17940,56690.4,2.5
AV1267,Airbus A320,DXB,JFK,10-01-2026 07:43,On Time,0,6800,160,134,240.31,32201.54,23120,73059.2,2.7
AV1268,Boeing 787,DXB,LHR,10-01-2026 07:49,Cancelled,0,3400,290,0,264.82,0,0,0,
AV1269,Airbus A320,BOM,SIN,10-01-2026 08:08,Delayed,86,2400,160,134,521.58,69891.72,8160,25785.6,1.7
AV1270,Boeing 737,BOM,SIN,10-01-2026 10:20,On Time,0,2400,180,123,911.01,112054.23,8640,27302.4,4.2
AV1271,Boeing 787,LHR,JFK,10-01-2026 10:20,On Time,0,3450,290,249,438.63,109218.87,17940,56690.4,4
AV1272,Boeing 787,BOM,SIN,10-01-2026 11:01,Delayed,76,2400,290,262,851.99,223221.38,12480,39436.8,3.4
AV1273,Airbus A350,DXB,BOM,10-01-2026 11:34,Cancelled,0,1200,320,0,246.23,0,0,0,
AV1274,Bombardier CRJ900,DXB,JFK,10-01-2026 11:45,Cancelled,0,6800,90,0,643.61,0,0,0,
AV1275,Airbus A320,LHR,JFK,10-01-2026 11:52,On Time,0,3450,160,118,630.49,74397.82,11730,37066.8,4
AV1276,Airbus A320,BOM,SIN,10-01-2026 12:18,On Time,0,2400,160,147,837.9,123171.3,8160,25785.6,2.8
AV1277,Boeing 787,DXB,LHR,10-01-2026 15:09,On Time,0,3400,290,214,152.65,32667.1,17680,55868.8,2.5
AV1278,Airbus A320,CDG,JFK,10-01-2026 16:24,On Time,0,3630,160,144,301.95,43480.8,12342,39000.72,4.5
AV1279,Boeing 787,DXB,SIN,10-01-2026 18:31,Cancelled,0,3600,290,0,325.75,0,0,0,
AV1280,Boeing 787,DXB,SIN,10-01-2026 22:01,Delayed,145,3600,290,177,909.97,161064.69,18720,59155.2,3
AV1281,Airbus A350,DXB,BOM,10-01-2026 22:43,On Time,0,1200,320,262,272.95,71512.9,6960,21993.6,2.2
AV1282,Boeing 737,DXB,SYD,11-01-2026 00:07,On Time,0,7500,180,177,179.57,31783.89,27000,85320,4.1
AV1283,Airbus A320,DXB,LHR,11-01-2026 00:25,On Time,0,3400,160,158,577.57,91256.06,11560,36529.6,2.7
AV1284,Boeing 737,DXB,SYD,11-01-2026 00:25,On Time,0,7500,180,128,572.85,73324.8,27000,85320,2.2
AV1285,Airbus A320,DXB,JFK,11-01-2026 01:38,On Time,0,6800,160,124,825.24,102329.76,23120,73059.2,1.6
AV1286,Boeing 737,CDG,JFK,11-01-2026 01:47,On Time,0,3630,180,112,909.09,101818.08,13068,41294.88,4.9
AV1287,Airbus A320,DXB,JFK,11-01-2026 02:48,On Time,0,6800,160,151,580.84,87706.84,23120,73059.2,3.1
AV1288,Airbus A320,LHR,JFK,11-01-2026 03:40,On Time,0,3450,160,132,894,118008,11730,37066.8,2.1
AV1289,Boeing 737,DXB,LHR,11-01-2026 03:49,On Time,0,3400,180,135,730.13,98567.55,12240,38678.4,4.2
AV1290,Airbus A320,LHR,JFK,11-01-2026 03:53,Cancelled,0,3450,160,0,361.65,0,0,0,
AV1291,Boeing 737,DXB,CDG,11-01-2026 05:18,On Time,0,3200,180,116,892.74,103557.84,11520,36403.2,4.6
AV1292,Boeing 737,BOM,SIN,11-01-2026 08:12,Delayed,97,2400,180,176,683.95,120375.2,8640,27302.4,3.3
AV1293,Airbus A350,DXB,SIN,11-01-2026 09:50,On Time,0,3600,320,259,481.28,124651.52,20880,65980.8,1.6
AV1294,Airbus A320,LHR,JFK,11-01-2026 10:15,On Time,0,3450,160,114,694.19,79137.66,11730,37066.8,2.8
AV1295,Boeing 737,DXB,SYD,11-01-2026 11:04,On Time,0,7500,180,133,471.05,62649.65,27000,85320,2.4
AV1296,Airbus A320,DXB,CDG,11-01-2026 11:05,On Time,0,3200,160,113,241.35,27272.55,10880,34380.8,3.7
AV1297,Boeing 787,DXB,SIN,11-01-2026 11:55,On Time,0,3600,290,243,725.18,176218.74,18720,59155.2,3.3
AV1298,Boeing 737,LHR,JFK,11-01-2026 12:34,On Time,0,3450,180,174,809.27,140812.98,12420,39247.2,2.7
AV1299,Airbus A320,DXB,CDG,11-01-2026 12:49,On Time,0,3200,160,150,733.04,109956,10880,34380.8,3.8
AV1300,Boeing 737,DXB,CDG,11-01-2026 13:18,On Time,0,3200,180,141,333.29,46993.89,11520,36403.2,3.5
AV1301,Boeing 737,DXB,LHR,11-01-2026 13:51,On Time,0,3400,180,167,915.31,152856.77,12240,38678.4,4.7
AV1302,Airbus A320,DXB,JFK,11-01-2026 15:05,On Time,0,6800,160,123,170.2,20934.6,23120,73059.2,3.6
AV1303,Airbus A320,DXB,CDG,11-01-2026 15:29,On Time,0,3200,160,112,416.15,46608.8,10880,34380.8,3.3
AV1304,Airbus A320,DXB,BOM,11-01-2026 15:30,On Time,0,1200,160,158,358.07,56575.06,4080,12892.8,4.4
AV1305,Boeing 787,DXB,JFK,11-01-2026 16:16,On Time,0,6800,290,209,188.5,39396.5,35360,111737.6,2.2
AV1306,Bombardier CRJ900,DXB,SIN,11-01-2026 16:16,On Time,0,3600,90,65,474.58,30847.7,7920,25027.2,2.4
AV1307,Airbus A320,DXB,SIN,11-01-2026 16:29,Diverted,0,3600,160,159,648.49,103109.91,12240,38678.4,4.2
AV1308,Boeing 737,DXB,SIN,11-01-2026 17:37,On Time,0,3600,180,117,856.04,100156.68,12960,40953.6,3
AV1309,Boeing 787,DXB,SIN,11-01-2026 19:42,Delayed,137,3600,290,262,941.75,246738.5,18720,59155.2,2.9
AV1310,Boeing 737,DXB,BOM,11-01-2026 19:43,On Time,0,1200,180,175,796.47,139382.25,4320,13651.2,4.6
AV1311,Airbus A320,LHR,JFK,11-01-2026 19:49,On Time,0,3450,160,128,524.94,67192.32,11730,37066.8,3.6
AV1312,Boeing 737,CDG,JFK,11-01-2026 21:08,On Time,0,3630,180,108,728.96,78727.68,13068,41294.88,4.3
AV1313,Boeing 737,DXB,CDG,11-01-2026 21:15,On Time,0,3200,180,135,824.9,111361.5,11520,36403.2,4.3
AV1314,Bombardier CRJ900,DXB,SIN,11-01-2026 21:41,Delayed,153,3600,90,58,522.25,30290.5,7920,25027.2,1.9
AV1315,Airbus A350,DXB,JFK,11-01-2026 23:11,Delayed,150,6800,320,245,778.04,190619.8,39440,124630.4,3.8
AV1316,Airbus A320,DXB,JFK,12-01-2026 00:12,Delayed,123,6800,160,146,536.12,78273.52,23120,73059.2,4.8
AV1317,Airbus A320,DXB,CDG,12-01-2026 00:21,Delayed,136,3200,160,124,459.2,56940.8,10880,34380.8,3.2
AV1318,Boeing 737,LHR,JFK,12-01-2026 01:15,On Time,0,3450,180,139,570.87,79350.93,12420,39247.2,4.1
AV1319,Boeing 737,CDG,JFK,12-01-2026 01:35,On Time,0,3630,180,148,690.68,102220.64,13068,41294.88,3.5
AV1320,Boeing 737,LHR,JFK,12-01-2026 03:20,On Time,0,3450,180,149,731.51,108994.99,12420,39247.2,2.2
AV1321,Airbus A320,DXB,CDG,12-01-2026 03:37,Delayed,165,3200,160,150,435.39,65308.5,10880,34380.8,2.2
AV1322,Boeing 787,DXB,SYD,12-01-2026 05:08,On Time,0,7500,290,209,607.06,126875.54,39000,123240,3
AV1323,Airbus A320,DXB,BOM,12-01-2026 05:27,Delayed,133,1200,160,148,877.9,129929.2,4080,12892.8,3.2
AV1324,Boeing 737,DXB,CDG,12-01-2026 06:20,On Time,0,3200,180,148,931.05,137795.4,11520,36403.2,3.3
AV1325,Bombardier CRJ900,BOM,SIN,12-01-2026 08:55,On Time,0,2400,90,64,331.8,21235.2,5280,16684.8,4.8
AV1326,Boeing 787,DXB,LHR,12-01-2026 08:55,On Time,0,3400,290,208,304.26,63286.08,17680,55868.8,1.9
AV1327,Airbus A320,DXB,LHR,12-01-2026 10:07,On Time,0,3400,160,119,691.35,82270.65,11560,36529.6,2.8
AV1328,Airbus A320,LHR,JFK,12-01-2026 10:33,On Time,0,3450,160,135,481.75,65036.25,11730,37066.8,3.3
AV1329,Airbus A320,DXB,CDG,12-01-2026 10:48,On Time,0,3200,160,110,169.38,18631.8,10880,34380.8,4.9
AV1330,Boeing 737,DXB,CDG,12-01-2026 10:49,Delayed,152,3200,180,174,427.49,74383.26,11520,36403.2,3.3
AV1331,Airbus A320,DXB,LHR,12-01-2026 10:50,On Time,0,3400,160,132,795.4,104992.8,11560,36529.6,4.2
AV1332,Boeing 787,CDG,JFK,12-01-2026 11:33,On Time,0,3630,290,280,787.94,220623.2,18876,59648.16,4.1
AV1333,Boeing 737,DXB,LHR,12-01-2026 12:15,Delayed,32,3400,180,111,545.75,60578.25,12240,38678.4,3.5
AV1334,Boeing 737,DXB,CDG,12-01-2026 14:33,On Time,0,3200,180,132,528.06,69703.92,11520,36403.2,2
AV1335,Boeing 737,CDG,JFK,12-01-2026 14:58,On Time,0,3630,180,109,613.61,66883.49,13068,41294.88,2.3
AV1336,Boeing 737,DXB,SIN,12-01-2026 15:32,On Time,0,3600,180,127,325.52,41341.04,12960,40953.6,2.3
AV1337,Airbus A350,BOM,SIN,12-01-2026 16:29,On Time,0,2400,320,302,570.83,172390.66,13920,43987.2,1.6
AV1338,Boeing 787,DXB,SYD,12-01-2026 17:45,On Time,0,7500,290,178,158.84,28273.52,39000,123240,2.8
AV1339,Airbus A320,DXB,BOM,12-01-2026 19:17,Delayed,90,1200,160,123,530.45,65245.35,4080,12892.8,3.6
AV1340,Boeing 737,DXB,SIN,12-01-2026 19:17,On Time,0,3600,180,116,418.84,48585.44,12960,40953.6,2
AV1341,Airbus A320,DXB,JFK,12-01-2026 19:33,On Time,0,6800,160,122,689.9,84167.8,23120,73059.2,2.1
AV1342,Airbus A320,DXB,LHR,12-01-2026 19:35,On Time,0,3400,160,149,660.68,98441.32,11560,36529.6,4
AV1343,Boeing 737,BOM,SIN,12-01-2026 19:58,On Time,0,2400,180,152,454.67,69109.84,8640,27302.4,2.1
AV1344,Airbus A320,DXB,LHR,12-01-2026 20:04,On Time,0,3400,160,143,155.82,22282.26,11560,36529.6,2
AV1345,Airbus A320,DXB,LHR,12-01-2026 22:15,On Time,0,3400,160,118,351.82,41514.76,11560,36529.6,4.9
AV1346,Airbus A320,DXB,SIN,12-01-2026 22:17,On Time,0,3600,160,156,656.68,102442.08,12240,38678.4,1.6
AV1347,Airbus A320,DXB,SYD,12-01-2026 22:24,Delayed,168,7500,160,141,207.9,29313.9,25500,80580,2.6
AV1348,Boeing 737,CDG,JFK,12-01-2026 22:55,On Time,0,3630,180,138,236.11,32583.18,13068,41294.88,1.6
AV1349,Airbus A320,DXB,LHR,12-01-2026 23:59,On Time,0,3400,160,123,667.63,82118.49,11560,36529.6,4.4
AV1350,Airbus A320,LHR,JFK,13-01-2026 01:01,On Time,0,3450,160,154,754.61,116209.94,11730,37066.8,3.5
AV1351,Airbus A320,DXB,CDG,13-01-2026 01:12,On Time,0,3200,160,132,407.24,53755.68,10880,34380.8,1.7
AV1352,Airbus A350,BOM,SIN,13-01-2026 01:33,Delayed,25,2400,320,282,541.74,152770.68,13920,43987.2,3.7
AV1353,Airbus A320,LHR,JFK,13-01-2026 02:01,On Time,0,3450,160,122,906.57,110601.54,11730,37066.8,1.9
AV1354,Boeing 737,DXB,SIN,13-01-2026 02:12,On Time,0,3600,180,124,906.43,112397.32,12960,40953.6,3.2
AV1355,Boeing 737,DXB,SIN,13-01-2026 02:41,On Time,0,3600,180,160,396,63360,12960,40953.6,3.8
AV1356,Airbus A320,DXB,SYD,13-01-2026 04:20,On Time,0,7500,160,134,797.99,106930.66,25500,80580,2
AV1357,Boeing 737,DXB,SYD,13-01-2026 04:25,On Time,0,7500,180,144,625.16,90023.04,27000,85320,3.2
AV1358,Airbus A320,CDG,JFK,13-01-2026 05:00,On Time,0,3630,160,135,930.39,125602.65,12342,39000.72,3.1
AV1359,Bombardier CRJ900,DXB,CDG,13-01-2026 05:21,Delayed,152,3200,90,61,532.09,32457.49,7040,22246.4,4.7
AV1360,Airbus A320,BOM,SIN,13-01-2026 07:48,On Time,0,2400,160,146,769.77,112386.42,8160,25785.6,5
AV1361,Airbus A320,DXB,CDG,13-01-2026 08:09,On Time,0,3200,160,156,764.51,119263.56,10880,34380.8,3.8
AV1362,Airbus A320,DXB,JFK,13-01-2026 09:09,On Time,0,6800,160,153,547.95,83836.35,23120,73059.2,4.5
AV1363,Airbus A320,DXB,SYD,13-01-2026 09:13,On Time,0,7500,160,116,786.5,91234,25500,80580,3.8
AV1364,Airbus A320,CDG,JFK,13-01-2026 09:19,On Time,0,3630,160,121,358.83,43418.43,12342,39000.72,4.6
AV1365,Bombardier CRJ900,DXB,BOM,13-01-2026 09:58,On Time,0,1200,90,83,247.8,20567.4,2640,8342.4,3
AV1366,Airbus A320,DXB,LHR,13-01-2026 10:01,On Time,0,3400,160,134,490.13,65677.42,11560,36529.6,3.6
AV1367,Bombardier CRJ900,DXB,LHR,13-01-2026 10:23,Delayed,145,3400,90,73,904.9,66057.7,7480,23636.8,4.5
AV1368,Bombardier CRJ900,DXB,BOM,13-01-2026 11:19,On Time,0,1200,90,87,550.6,47902.2,2640,8342.4,4.7
AV1369,Boeing 737,DXB,CDG,13-01-2026 13:05,Delayed,76,3200,180,146,658.21,96098.66,11520,36403.2,1.6
AV1370,Boeing 737,DXB,BOM,13-01-2026 13:17,On Time,0,1200,180,145,649.33,94152.85,4320,13651.2,1.9
AV1371,Boeing 737,CDG,JFK,13-01-2026 13:35,On Time,0,3630,180,111,256.06,28422.66,13068,41294.88,4.8
AV1372,Boeing 737,BOM,SIN,13-01-2026 14:59,On Time,0,2400,180,112,462.24,51770.88,8640,27302.4,3.5
AV1373,Boeing 737,DXB,BOM,13-01-2026 15:21,On Time,0,1200,180,108,715.55,77279.4,4320,13651.2,5
AV1374,Airbus A320,CDG,JFK,13-01-2026 15:45,On Time,0,3630,160,154,927.59,142848.86,12342,39000.72,4.3
AV1375,Boeing 737,DXB,SYD,13-01-2026 15:46,On Time,0,7500,180,137,284.41,38964.17,27000,85320,4.4
AV1376,Boeing 737,LHR,JFK,13-01-2026 15:46,On Time,0,3450,180,141,478.35,67447.35,12420,39247.2,2.9
AV1377,Airbus A350,DXB,SIN,13-01-2026 15:48,Cancelled,0,3600,320,0,226.08,0,0,0,
AV1378,Boeing 737,DXB,SIN,13-01-2026 16:00,On Time,0,3600,180,168,343.9,57775.2,12960,40953.6,2.4
AV1379,Boeing 787,DXB,JFK,13-01-2026 16:02,On Time,0,6800,290,244,451.41,110144.04,35360,111737.6,3.6
AV1380,Boeing 737,DXB,CDG,13-01-2026 17:18,Delayed,85,3200,180,151,582.51,87959.01,11520,36403.2,4.6
AV1381,Boeing 737,BOM,SIN,13-01-2026 17:30,On Time,0,2400,180,129,334.45,43144.05,8640,27302.4,4
AV1382,Airbus A320,LHR,JFK,13-01-2026 18:11,On Time,0,3450,160,149,332.05,49475.45,11730,37066.8,3.2
AV1383,Airbus A320,LHR,JFK,13-01-2026 18:23,On Time,0,3450,160,106,772.26,81859.56,11730,37066.8,4.1
AV1384,Airbus A350,DXB,SYD,13-01-2026 18:34,On Time,0,7500,320,198,920.11,182181.78,43500,137460,3.9
AV1385,Boeing 787,DXB,BOM,13-01-2026 20:30,On Time,0,1200,290,196,408.89,80142.44,6240,19718.4,4.7
AV1386,Boeing 787,DXB,CDG,13-01-2026 21:06,On Time,0,3200,290,205,700.39,143579.95,16640,52582.4,2.4
AV1387,Boeing 737,DXB,LHR,13-01-2026 22:37,Delayed,75,3400,180,128,356.46,45626.88,12240,38678.4,1.9
AV1388,Boeing 737,LHR,JFK,14-01-2026 01:50,On Time,0,3450,180,156,892.36,139208.16,12420,39247.2,3.1
AV1389,Boeing 787,CDG,JFK,14-01-2026 03:09,On Time,0,3630,290,199,688.32,136975.68,18876,59648.16,2.8
AV1390,Boeing 787,DXB,LHR,14-01-2026 05:36,On Time,0,3400,290,252,792.14,199619.28,17680,55868.8,4.9
AV1391,Bombardier CRJ900,DXB,JFK,14-01-2026 07:18,On Time,0,6800,90,57,189.48,10800.36,14960,47273.6,1.5
AV1392,Airbus A320,DXB,BOM,14-01-2026 07:52,Delayed,146,1200,160,105,628.8,66024,4080,12892.8,4.8
AV1393,Airbus A320,DXB,BOM,14-01-2026 09:23,On Time,0,1200,160,128,572.09,73227.52,4080,12892.8,4.8
AV1394,Boeing 787,BOM,SIN,14-01-2026 10:39,On Time,0,2400,290,280,384.4,107632,12480,39436.8,1.7
AV1395,Boeing 737,LHR,JFK,14-01-2026 11:36,On Time,0,3450,180,169,359.94,60829.86,12420,39247.2,4.6
AV1396,Bombardier CRJ900,DXB,SYD,14-01-2026 11:40,On Time,0,7500,90,88,614.02,54033.76,16500,52140,3.1
AV1397,Airbus A350,DXB,SIN,14-01-2026 12:15,On Time,0,3600,320,275,715.19,196677.25,20880,65980.8,4.2
AV1398,Airbus A320,CDG,JFK,14-01-2026 14:15,On Time,0,3630,160,139,176.54,24539.06,12342,39000.72,1.8
AV1399,Boeing 787,DXB,LHR,14-01-2026 14:29,On Time,0,3400,290,246,603.92,148564.32,17680,55868.8,4.8
AV1400,Boeing 787,DXB,JFK,14-01-2026 15:09,On Time,0,6800,290,246,286.37,70447.02,35360,111737.6,3.6
AV1401,Boeing 737,DXB,SIN,14-01-2026 15:53,On Time,0,3600,180,118,262.29,30950.22,12960,40953.6,4.6
AV1402,Bombardier CRJ900,DXB,BOM,14-01-2026 17:15,On Time,0,1200,90,73,648.5,47340.5,2640,8342.4,3.9
AV1403,Airbus A320,DXB,LHR,14-01-2026 19:14,On Time,0,3400,160,120,398.7,47844,11560,36529.6,3.4
AV1404,Airbus A350,DXB,CDG,14-01-2026 21:15,Cancelled,0,3200,320,0,502.7,0,0,0,
AV1405,Boeing 737,LHR,JFK,14-01-2026 23:15,On Time,0,3450,180,139,438,60882,12420,39247.2,2.1
AV1406,Airbus A350,DXB,JFK,14-01-2026 23:40,Delayed,75,6800,320,259,668.67,173185.53,39440,124630.4,2.1
AV1407,Airbus A320,DXB,CDG,15-01-2026 00:33,On Time,0,3200,160,104,526.1,54714.4,10880,34380.8,3.2
AV1408,Boeing 737,DXB,SYD,15-01-2026 00:35,Delayed,150,7500,180,133,920.77,122462.41,27000,85320,4.5
AV1409,Bombardier CRJ900,LHR,JFK,15-01-2026 01:19,On Time,0,3450,90,56,431.91,24186.96,7590,23984.4,1.9
AV1410,Boeing 737,DXB,LHR,15-01-2026 05:41,On Time,0,3400,180,178,742.23,132116.94,12240,38678.4,5
AV1411,Boeing 737,LHR,JFK,15-01-2026 06:37,On Time,0,3450,180,116,355.83,41276.28,12420,39247.2,4.6
AV1412,Bombardier CRJ900,DXB,SIN,15-01-2026 07:25,On Time,0,3600,90,63,557,35091,7920,25027.2,2.9
AV1413,Bombardier CRJ900,BOM,SIN,15-01-2026 08:01,On Time,0,2400,90,86,592.06,50917.16,5280,16684.8,2.4
AV1414,Airbus A320,DXB,SIN,15-01-2026 08:22,On Time,0,3600,160,126,413.29,52074.54,12240,38678.4,4.7
AV1415,Airbus A320,DXB,SYD,15-01-2026 09:39,On Time,0,7500,160,104,527.42,54851.68,25500,80580,1.9
AV1416,Airbus A320,CDG,JFK,15-01-2026 10:13,On Time,0,3630,160,120,373.42,44810.4,12342,39000.72,2.7
AV1417,Boeing 737,DXB,CDG,15-01-2026 11:40,On Time,0,3200,180,116,154.8,17956.8,11520,36403.2,1.8
AV1418,Boeing 737,DXB,SIN,15-01-2026 11:55,On Time,0,3600,180,122,322.52,39347.44,12960,40953.6,4.8
AV1419,Airbus A320,BOM,SIN,15-01-2026 13:27,On Time,0,2400,160,99,710.05,70294.95,8160,25785.6,3.7
AV1420,Boeing 787,CDG,JFK,15-01-2026 16:14,On Time,0,3630,290,224,766.77,171756.48,18876,59648.16,2.7
AV1421,Boeing 787,DXB,SIN,15-01-2026 22:56,On Time,0,3600,290,267,374.16,99900.72,18720,59155.2,2.5
AV1422,Boeing 787,DXB,BOM,16-01-2026 00:37,On Time,0,1200,290,241,476.43,114819.63,6240,19718.4,3.1
AV1423,Boeing 737,BOM,SIN,16-01-2026 00:58,On Time,0,2400,180,151,179.89,27163.39,8640,27302.4,1.8
AV1424,Airbus A320,DXB,CDG,16-01-2026 01:13,On Time,0,3200,160,108,339.65,36682.2,10880,34380.8,4.6
AV1425,Boeing 737,DXB,JFK,16-01-2026 01:17,Delayed,116,6800,180,132,773.38,102086.16,24480,77356.8,3.3
AV1426,Airbus A320,CDG,JFK,16-01-2026 03:17,On Time,0,3630,160,150,634.79,95218.5,12342,39000.72,4
